Rk,Player,Pos,Squad,Age,Club,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,-additional_-9999,Standard_Sh,Standard_SoT,Performance_TklW,Performance_Int,Playing Time_Min_play,Score
87,Lawrence Ati-Zigi,GK,gh Ghana,29-230,1.ch St. Gallen,1996,2,2,0.19448476052249639,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a12402c3,0.0,0.0,0.0,0.0,135.0,0.0
88,Marwan Attia,MF,eg Egypt,27-339,1.eg Al Ahly,1998,5,4,0.6284470246734398,4.8,0.0,0.2,1,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,Matches,1ea3d7ec,0.0975609756097561,0.0,0.15000000000000002,0.2,434.0,0.17284470246734399
89,Fredrik Aursnes,MFDF,no Norway,30-219,1.pt Benfica,1995,6,3,0.4397677793904209,3.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f0677ed7,0.04878048780487805,0.0,0.4,0.06666666666666667,304.0,0.29128688921141754
90,Gabriel Ávalos,FW,py Paraguay,35-278,1.ar Independiente,1990,4,2,0.20319303338171263,1.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b6781b67,0.024390243902439025,0.0,0.1,0.0,141.0,0.004878048780487806
91,Yasin Ayari,MF,se Sweden,22-284,1.eng Brighton,2003,4,4,0.49056603773584906,3.8,0.25,0.0,2,2,0,0,1,0,0.53,0.0,0.53,0.53,0.53,Matches,f173303a,0.17073170731707318,0.13043478260869565,0.2,0.2,339.0,0.1840566037735849
92,Oğuz Aydın,DF,tr Türkiye,25-263,1.tr Fenerbahçe,2000,1,1,0.1277213352685051,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a7b98226,0.0,0.0,0.30000000000000004,0.0,89.0,0.16054426705370106
93,Jordan Ayew,FW,gh Ghana,34-309,2.eng Leicester City,1991,4,4,0.43396226415094336,3.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,da052c14,0.0,0.0,0.15000000000000002,0.06666666666666667,300.0,0.0
94,Kaan Ayhan,DFMF,tr Türkiye,31-249,1.tr Galatasaray,1994,1,0,0.0029027576197387514,0.0,0.125,0.0,1,1,0,0,0,0,30.0,0.0,30.0,30.0,30.0,Matches,2200181e,0.024390243902439025,0.043478260869565216,0.0,0.0,3.0,0.0005805515239477503
95,Neil El Aynaoui,MF,ma Morocco,25-015,1.it Roma,2001,6,6,0.81422351233672,6.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,17e1261b,0.17073170731707318,0.08695652173913043,0.45,0.5333333333333333,562.0,0.22475568456700534
96,Ali Azaizeh,MF,jo Jordan,22-095,1.sa Al-Shabab,2004,3,1,0.07692307692307693,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3a46ac67,0.04878048780487805,0.0,0.15000000000000002,0.0,54.0,0.0376923076923077
97,Juninho Bacuna,MF,cw Curaçao,28-344,1.nl Volendam,1997,3,3,0.3671988388969521,2.8,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,aaf1bf05,0.12195121951219512,0.043478260869565216,0.2,0.3333333333333333,254.0,0.11005321722302855
98,Leandro Bacuna,MF,cw Curaçao,34-330,2.tr 76 Iğdır Belediyespor,1991,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,9dc69d38,0.14634146341463417,0.043478260869565216,0.15000000000000002,0.0,270.0,0.06904208998548622
99,Álex Baena,MFFW,es Spain,24-362,1.es Atlético Madrid,2001,6,6,0.5892597968069666,4.5,0.125,0.2,2,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches,518f2234,0.29268292682926833,0.21739130434782608,0.25,0.13333333333333333,407.0,0.21975931301403
100,Esmir Bajraktarevic,MF,ba Bosnia–Herz,21-129,1.nl PSV,2005,4,2,0.33236574746008707,2.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dff24174,0.07317073170731708,0.08695652173913043,0.0,0.2,230.0,0.053236574746008715
101,Cédric Bakambu,FW,cd Congo DR,35-097,1.es Real Betis,1991,3,3,0.274310595065312,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0af4dcf0,0.07317073170731708,0.0,0.0,0.0,190.0,0.014634146341463417
102,Fabián Balbuena,DF,py Paraguay,34-328,1.br Grêmio,1991,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3626f7d9,0.0,0.0,0.0,0.0,1.0,0.0
103,Folarin Balogun,FW,us United States,25-014,1.fr Monaco,2001,4,4,0.4513788098693759,3.5,0.375,0.0,3,3,0,0,1,1,0.87,0.0,0.87,0.87,0.87,Matches,31822f8c,0.34146341463414637,0.21739130434782608,0.0,0.06666666666666667,312.0,0.2696513785790032
104,Simon Banza,FWMF,cd Congo DR,29-338,1.ae Al Jazira Club,1996,2,0,0.05660377358490566,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,be47b750,0.0,0.0,0.05,0.0,40.0,0.015660377358490567
105,Yoel Bárcenas,MF,pa Panama,32-267,1.mx Mazatlán,1993,3,3,0.3599419448476052,2.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,b39849eb,0.04878048780487805,0.0,0.0,0.13333333333333333,249.0,0.04932752781809386
106,Valentín Barco,DFMF,ar Argentina,21-359,1.fr Strasbourg,2004,1,0,0.027576197387518143,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b9f282ec,0.0,0.0,0.0,0.0,20.0,0.0055152394775036286
107,Bradley Barcola,MF,fr France,23-318,1.fr PSG,2002,7,4,0.49056603773584906,3.8,0.25,0.2,3,2,0,0,1,0,0.53,0.27,0.8,0.53,0.8,Matches,a0d55a09,0.24390243902439024,0.21739130434782608,0.2,0.06666666666666667,339.0,0.2307232704402516
108,Abdülkerim Bardakcı,DF,tr Türkiye,31-313,1.tr Galatasaray,1994,3,3,0.38316400580551524,2.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5d9cff53,0.07317073170731708,0.043478260869565216,0.25,0.13333333333333333,265.0,0.23579946782776973
109,Ivan Bašić,MF,ba Bosnia–Herz,24-078,1.kz FC Astana,2002,3,2,0.2583454281567489,2.0,0.0,0.2,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,Matches,9b0a0d51,0.0975609756097561,0.0,0.05,0.2,179.0,0.1158345428156749
110,Ahmed Basil,GK,iq Iraq,29-332,1.iq Al-Shorta,1996,2,2,0.19448476052249639,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3bf9e631,0.0,0.0,0.0,0.0,135.0,0.0
111,Martin Baturina,MFFW,hr Croatia,23-151,1.it Como,2003,4,4,0.46444121915820025,3.6,0.125,0.0,1,1,0,0,0,0,0.28,0.0,0.28,0.28,0.28,Matches,d1eda5f0,0.07317073170731708,0.043478260869565216,0.1,0.06666666666666667,321.0,0.11061078858248669
112,Ibrahim Bayesh,MFFW,iq Iraq,26-077,1.ae Al Dhafra SCC,2000,3,3,0.33962264150943394,2.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2f2003ba,0.024390243902439025,0.0,0.2,0.06666666666666667,235.0,0.08062893081761008
113,Samed Baždar,FW,ba Bosnia–Herz,22-167,1.de Gladbach,2004,1,0,0.040638606676342524,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e59c9d0d,0.0,0.0,0.0,0.0,29.0,0.0
114,Riechedly Bazoer,DF,cw Curaçao,29-278,1.tr Konyaspor,1996,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,da59a197,0.0,0.0,0.05,0.06666666666666667,90.0,0.07166787614900823
115,Patrick Beach,GK,au Australia,22-345,1.au Melb City,2003,4,4,0.5616835994194485,4.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3cc64624,0.0,0.0,0.0,0.0,388.0,0.0
116,Aziz Behich,MF,au Australia,35-213,1.au Melb City,1990,3,2,0.3134978229317852,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b6867b96,0.024390243902439025,0.043478260869565216,0.2,0.06666666666666667,217.0,0.07801644895984519
117,Maximilian Beier,FWMF,de Germany,23-273,1.de Dortmund,2002,1,0,0.03773584905660377,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5db45ee5,0.0,0.0,0.0,0.0,27.0,0.0037735849056603774
118,Alireza Beiranvand,GK,ir IR Iran,33-299,1.ir Tractor,1992,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6ca0b04a,0.0,0.0,0.0,0.0,270.0,0.0
119,Zineddine Belaïd,DF,dz Algeria,27-119,1.dz JS Kabylie,1999,2,0,0.03483309143686502,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b2562589,0.0,0.0,0.0,0.0,25.0,0.006966618287373005
120,Rafik Belghali,DF,dz Algeria,24-040,1.it Hellas Verona,2002,4,4,0.47895500725689405,3.7,0.125,0.0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,Matches,0abcb968,0.07317073170731708,0.043478260869565216,0.15000000000000002,0.06666666666666667,331.0,0.18662433478471216
121,Joe Bell,MF,nz New Zealand,27-081,1.no Viking,1999,3,3,0.35123367198838895,2.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7825847e,0.024390243902439025,0.0,0.1,0.26666666666666666,243.0,0.08179003386550557
122,Jean-Ricner Bellegarde,MF,ht Haiti,28-020,1.eng Wolves,1998,3,3,0.3759071117561683,2.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,10f0fdd3,0.14634146341463417,0.0,0.1,0.2,260.0,0.07759071117561683
123,Jude Bellingham,MF,eng England,23-018,1.es Real Madrid,2003,7,7,0.872278664731495,6.7,0.75,0.2,7,6,0,0,1,0,0.9,0.15,1.05,0.9,1.05,Matches,57d88cf9,0.4634146341463415,0.5652173913043478,0.5,0.2,602.0,0.49222786647314953
124,Mortadha Ben Ouanes,DFMF,tn Tunisia,32-015,1.tr Kasımpaşa,1994,1,0,0.03193033381712627,0.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1798891a,0.0,0.0,0.0,0.0,23.0,0.006386066763425254
125,Anis Ben Slimane,MFFW,tn Tunisia,25-123,2.eng Norwich City,2001,3,3,0.3468795355587808,2.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9ade9ce1,0.024390243902439025,0.043478260869565216,0.1,0.13333333333333333,240.0,0.06802128688921141
126,Oussama Benbot,GK,dz Algeria,31-279,1.dz USM Alger,1994,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dcae580c,0.0,0.0,0.0,0.0,90.0,0.0
127,Nadhir Benbouali,FW,dz Algeria,26-091,1.hu Győr,2000,1,0,0.06386066763425255,0.5,0.125,0.0,1,1,0,0,0,0,2.0,0.0,2.0,2.0,2.0,Matches,cd25f2b3,0.04878048780487805,0.08695652173913043,0.05,0.0,45.0,0.07904957582184517
128,Gilson Benchimol,FW,cv Cabo Verde,24-200,1.ru Akron Tolyatti,2001,2,1,0.11175616835994195,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,eae26fce,0.0,0.0,0.0,0.0,78.0,0.0
129,Ramy Bensebaini,DF,dz Algeria,31-092,1.de Dortmund,1995,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,378825c7,0.04878048780487805,0.0,0.30000000000000004,0.4666666666666667,360.0,0.40254233188195454
130,Nabil Bentaleb,MF,dz Algeria,31-235,1.fr Lille,1994,4,3,0.41219158200290273,3.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3189f61a,0.024390243902439025,0.0,0.2,0.2,285.0,0.10121915820029029
131,Rodrigo Bentancur,MF,uy Uruguay,29-022,1.eng Tottenham,1997,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,3b8674e6,0.0975609756097561,0.0,0.25,0.4666666666666667,270.0,0.1357087566521529
132,Patrick Berg,MF,no Norway,28-235,1.no Bodø/Glimt,1997,6,4,0.6444121915820029,4.9,0.0,0.4,2,0,0,0,1,0,0.0,0.4,0.4,0.0,0.4,Matches,e4114f5d,0.07317073170731708,0.0,0.35000000000000003,0.13333333333333333,445.0,0.26777455249153365
133,Sander Berge,MF,no Norway,28-153,1.eng Fulham,1998,5,5,0.6952104499274311,5.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d0b6129f,0.0,0.0,0.2,0.6,480.0,0.16952104499274312
134,Lucas Bergvall,MF,se Sweden,20-165,1.eng Tottenham,2006,4,1,0.2612481857764876,2.0,0.0,0.2,1,0,0,0,1,0,0.0,0.5,0.5,0.0,0.5,Matches,a109e5c8,0.04878048780487805,0.0,0.1,0.13333333333333333,181.0,0.11945815191098211
135,Sebastian Berhalter,MF,us United States,25-068,1.us Vancouver,2001,5,1,0.2699564586357039,2.1,0.125,0.2,2,1,0,0,1,0,0.48,0.48,0.96,0.48,0.96,Matches,f33ee427,0.07317073170731708,0.043478260869565216,0.0,0.2,187.0,0.1444956458635704
136,Alexander Bernhardsson,MF,se Sweden,27-312,2.de Holstein Kiel,1998,3,3,0.3134978229317852,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dea1d183,0.024390243902439025,0.043478260869565216,0.1,0.13333333333333333,217.0,0.06468311562651186
137,Tyler Bindon,DF,nz New Zealand,21-171,2.eng Sheffield United,2005,3,1,0.13933236574746008,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3575e5eb,0.04878048780487805,0.043478260869565216,0.1,0.06666666666666667,97.0,0.09619980648282535
138,César Blackman,MFDF,pa Panama,28-106,1.sk Slovan Bratislava,1998,2,2,0.25689404934687954,2.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,c2b11050,0.04878048780487805,0.043478260869565216,0.0,0.06666666666666667,178.0,0.07471214320270925
139,Damián Bobadilla,MF,py Paraguay,25-006,1.br São Paulo,2001,4,2,0.2728592162554426,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ad7d6437,0.0,0.0,0.15000000000000002,0.3333333333333333,189.0,0.0906192549588776
140,Oscar Bobb,FW,no Norway,23-005,1.eng Fulham,2003,6,1,0.3251088534107402,2.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,eed2427e,0.0975609756097561,0.08695652173913043,0.15000000000000002,0.2,225.0,0.03255567338282079
141,Moïse Bombito,DF,ca Canada,26-109,1.fr Nice,2000,3,2,0.27866473149492016,2.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c2f23fc8,0.024390243902439025,0.043478260869565216,0.0,0.06666666666666667,193.0,0.07906627963231737
142,Theo Bongonda,FWMF,cd Congo DR,30-239,1.ru Spartak Moscow,1995,2,0,0.047895500725689405,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0da6a13e,0.024390243902439025,0.0,0.0,0.06666666666666667,34.0,0.011456216739235608
143,Ange-Yoan Bonny,FW,ci Côte d'Ivoire,22-265,1.it Inter,2003,4,3,0.33817126269956455,2.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,64629ba4,0.024390243902439025,0.043478260869565216,0.1,0.06666666666666667,234.0,0.011399787910922589
144,Jordy Bos,MFDF,au Australia,23-261,1.nl Feyenoord,2002,4,4,0.44557329462989836,3.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,8070a9fd,0.12195121951219512,0.08695652173913043,0.15000000000000002,0.2,308.0,0.2266146589259797
145,Ayyoub Bouaddi,MF,ma Morocco,18-288,1.fr Lille,2007,5,5,0.5515239477503628,4.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8006228f,0.07317073170731708,0.0,0.15000000000000002,0.06666666666666667,381.0,0.09181906144170296
146,Hicham Boudaoui,MF,dz Algeria,26-297,1.fr Nice,1999,3,2,0.18432510885341075,1.4,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,f9d5908e,0.0,0.0,0.05,0.13333333333333333,128.0,0.04176584421867441
147,Karim Boudiaf,MF,qa Qatar,35-304,1.qa Al Duhail SC,1990,2,1,0.14658925979680698,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a38f33fd,0.024390243902439025,0.0,0.0,0.0,102.0,0.0146589259796807
148,Adil Boulbina,FW,dz Algeria,23-076,1.qa Al Duhail SC,2003,2,0,0.026124818577648767,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,12f7f264,0.0,0.0,0.0,0.0,19.0,0.0
149,Yassine Bounou,GK,ma Morocco,35-103,1.sa Al-Hilal,1991,6,6,0.8258345428156749,6.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f6798fc3,0.0,0.0,0.0,0.0,570.0,0.0
150,Nawaf Boushal,DF,sa Saudi Arabia,26-304,1.sa Al-Nassr,1999,2,1,0.13062409288824384,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7dc1c2c6,0.0,0.0,0.0,0.06666666666666667,91.0,0.0494581519109821
151,Michael Boxall,DF,nz New Zealand,37-333,1.us Minnesota Utd,1988,3,2,0.29898403483309144,2.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6bfa0d3a,0.0,0.0,0.05,0.13333333333333333,207.0,0.12896347363328498
152,Sultan Al-Brake,DF,qa Qatar,30-101,1.qa Al Duhail SC,1996,2,1,0.20319303338171263,1.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fcaa2400,0.0,0.0,0.05,0.13333333333333333,141.0,0.1098052733430092
153,Joshua Brenet,DF,cw Curaçao,32-119,1.tr Kayserispor,1994,2,2,0.2583454281567489,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2b5527c4,0.0,0.0,0.2,0.06666666666666667,179.0,0.16500241896468312
154,Brian Brobbey,FW,nl Netherlands,24-166,1.eng Sunderland,2002,4,3,0.32220609579100146,2.5,0.375,0.0,3,3,0,0,0,0,1.21,0.0,1.21,1.21,1.21,Matches,4c184730,0.0975609756097561,0.13043478260869565,0.05,0.0,223.0,0.2078274125132556
155,Dylan Bronn,DF,tn Tunisia,31-028,1.ch Servette FC,1995,1,1,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,edd81e2a,0.0,0.0,0.0,0.06666666666666667,45.0,0.036105466860183844
156,Nathaniel Brown,DF,de Germany,23-031,1.de Frankfurt,2003,3,3,0.4078374455732946,3.1,0.125,0.2,2,1,0,0,0,0,0.32,0.32,0.64,0.32,0.64,Matches,abc79c47,0.07317073170731708,0.08695652173913043,0.30000000000000004,0.13333333333333333,282.0,0.26323415578132564
157,Tajon Buchanan,MF,ca Canada,27-159,1.es Villarreal,1999,5,5,0.544267053701016,4.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3aca6420,0.14634146341463417,0.13043478260869565,0.25,0.06666666666666667,376.0,0.11109337203676828
158,Ante Budimir,FW,hr Croatia,34-360,1.es Osasuna,1991,3,2,0.2235123367198839,1.7,0.125,0.0,1,1,0,0,0,0,0.58,0.0,0.58,0.58,0.58,Matches,8f3565b3,0.07317073170731708,0.043478260869565216,0.05,0.0,155.0,0.07740588547189821
159,Firas Al-Buraikan,FW,sa Saudi Arabia,26-064,1.sa Al-Ahli,2000,3,3,0.3439767779390421,2.6,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,ac717a23,0.0,0.0,0.0,0.06666666666666667,238.0,0.0
160,Cameron Burgess,DF,au Australia,30-269,2.eng Swansea City,1995,2,2,0.19448476052249639,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,da61ca98,0.0,0.0,0.05,0.06666666666666667,135.0,0.08473028543783262
161,Dan Burn,DF,eng England,34-069,1.eng Newcastle,1992,3,0,0.04934687953555878,0.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b2d31e83,0.0,0.0,0.0,0.0,35.0,0.009869375907111757
162,Dženis Burnić,MF,ba Bosnia–Herz,28-056,2.de Karlsruher,1998,2,0,0.02177068214804064,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0dabaf14,0.024390243902439025,0.0,0.0,0.0,16.0,0.0021770682148040637
163,Gustavo Caballero,FWMF,py Paraguay,24-299,2.eng Portsmouth,2001,2,0,0.1378809869375907,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,90a38ca7,0.024390243902439025,0.043478260869565216,0.1,0.0,96.0,0.033788098693759074
164,Jovane Cabral,FW,cv Cabo Verde,28-033,1.pt Estrela,1998,2,2,0.2002902757619739,1.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e34e086c,0.04878048780487805,0.0,0.15000000000000002,0.06666666666666667,139.0,0.009756097560975611
165,Liberato Cacace,DF,nz New Zealand,25-293,2.eng Wrexham,2000,3,3,0.3178519593613933,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dd86e8e4,0.024390243902439025,0.043478260869565216,0.1,0.2,220.0,0.17857039187227866
166,Juan Cáceres,DF,py Paraguay,26-046,1.ru Dynamo Moskva,2000,5,5,0.6313497822931785,4.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,db887bdf,0.04878048780487805,0.043478260869565216,0.55,0.3333333333333333,436.0,0.4904366231253024
167,Sebastián Cáceres,DF,uy Uruguay,26-333,1.mx América,1999,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7091c68e,0.07317073170731708,0.0,0.05,0.13333333333333333,270.0,0.1472508466376391
168,Jordy Caicedo,FW,ec Ecuador,28-241,1.ar Huracán,1997,3,0,0.027576197387518143,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,7fcb27d8,0.024390243902439025,0.0,0.0,0.0,20.0,0.004878048780487806
169,Moisés Caicedo,MF,ec Ecuador,24-257,1.eng Chelsea,2001,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,16264a81,0.0975609756097561,0.043478260869565216,0.30000000000000004,0.26666666666666666,360.0,0.13877116594097727
170,Uğurcan Çakır,GK,tr Türkiye,30-103,1.tr Galatasaray,1996,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f63a8347,0.0,0.0,0.0,0.0,270.0,0.0
171,Hakan Çalhanoğlu,MF,tr Türkiye,32-159,1.it Inter,1994,2,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cd0fa27b,0.2682926829268293,0.08695652173913043,0.15000000000000002,0.06666666666666667,180.0,0.0626463473633285
172,Lamine Camara,MF,sn Senegal,22-197,1.fr Monaco,2004,4,3,0.3584905660377358,2.8,0.0,0.2,1,0,0,0,1,0,0.0,0.36,0.36,0.0,0.36,Matches,19c2ffa4,0.07317073170731708,0.0,0.05,0.13333333333333333,248.0,0.11918238993710692
173,Jaminton Campaz,FWMF,co Colombia,26-054,1.ar Rosario Central,2000,3,0,0.10740203193033382,0.8,0.125,0.0,1,1,0,0,0,0,1.2,0.0,1.2,1.2,1.2,Matches,8d5ceef2,0.14634146341463417,0.13043478260869565,0.05,0.0,75.0,0.058240203193033385
174,İrfan Can Kahveci,MF,tr Türkiye,31-002,1.tr Kasımpaşa,1995,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d2800f47,0.0,0.0,0.05,0.0,1.0,0.010000000000000002
175,José Canale,DF,py Paraguay,29-362,1.ar Lanús,1996,4,1,0.23222060957910015,1.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,97d24b73,0.0,0.0,0.30000000000000004,0.06666666666666667,161.0,0.20477745524915342
176,João Cancelo,DF,pt Portugal,32-051,1.es Barcelona,1994,5,5,0.4513788098693759,3.5,0.0,0.2,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,Matches,bd6351cd,0.07317073170731708,0.0,0.2,0.3333333333333333,312.0,0.2969424286405419
177,Agustín Canobbio,FW,uy Uruguay,27-289,1.br Fluminense,1998,3,2,0.3236574746008708,2.5,0.125,0.0,1,1,0,0,0,1,0.4,0.0,0.4,0.4,0.4,Matches,4f5a2f38,0.0975609756097561,0.043478260869565216,0.15000000000000002,0.13333333333333333,224.0,0.08228393425238602
178,Casemiro,MF,br Brazil,34-144,1.eng Manchester Utd,1992,5,5,0.5486211901306242,4.2,0.125,0.0,1,1,0,0,2,0,0.24,0.0,0.24,0.24,0.24,Matches,4d224fe8,0.0975609756097561,0.08695652173913043,0.25,0.4,379.0,0.18236211901306243
179,Josué Casimir,MF,ht Haiti,24-296,1.fr Auxerre,2001,3,2,0.262699564586357,2.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,481f76cf,0.024390243902439025,0.0,0.0,0.0,182.0,0.026269956458635703
180,Timothy Castagne,DF,be Belgium,30-224,1.eng Fulham,1995,6,5,0.6923076923076923,5.3,0.0,0.2,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,Matches,197640fd,0.07317073170731708,0.043478260869565216,0.35000000000000003,0.5333333333333333,478.0,0.48262820512820515
181,Kevin Castaño,MF,co Colombia,25-291,1.ar River Plate,2000,2,0,0.02177068214804064,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c393c3d9,0.0,0.0,0.0,0.0,16.0,0.0021770682148040637
